dt,level,date.time,precip,pr,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,e.01,e.02,e.03,e.04,e.05,e.06,e.07,e.14,e.30
2006-10-09T08:00:00Z,170.45,2006-10-09T08:00:00Z,0,0,0,0.48000000000000015,0.19,0.02,0,0,0,0.13,0,0.060000000000000005,0,0.09000000000000001,0,0,0,0.18,0.03,1.4800000000000002,1.7700000000000005,0.15,0,0.33999999999999997,0.13,0.11,1.2500000000000007,0.32,0.6200000000000001,0.5000000000000001,0.81,1.6800000000000004,0.81,0.7000000000000002,0.09,0.08,3.819999999999994,3.9600000000000017,2.7599999999999993,5.269999999999995,2.269999999999999,3.5799999999999956,5.059999999999996,0.01,0,1.7700000000000005,0.9500000000000001,0,1.6700000000000006,4.749999999999994,1.2600000000000002,0.48000000000000004,0.8900000000000001,1.0700000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-10T08:00:00Z,170.39,2006-10-10T08:00:00Z,0,0,0,0.24,0.4300000000000001,0.02,0,0,0,0.13,0,0.060000000000000005,0,0.09000000000000001,0,0,0,0.17,0.04,1.4800000000000002,1.2200000000000004,0.7000000000000001,0,0.33999999999999997,0.13,0.060000000000000005,1.2900000000000007,0.27,0.6800000000000002,0.5000000000000001,0.81,1.5800000000000003,0.6500000000000002,0.8900000000000003,0.07,0.16999999999999998,2.849999999999998,4.9300000000000015,1.27,4.9899999999999975,3.7699999999999996,3.3099999999999956,5.179999999999994,0.43,0,1.5300000000000007,1.1900000000000002,0,1.4900000000000004,3.249999999999996,2.9399999999999995,0.47000000000000003,0.8600000000000001,0.9700000000000002,170.45,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-11T08:00:00Z,170.38,2006-10-11T08:00:00Z,0,0,0,0.2,0.4700000000000001,0.02,0,0,0,0.13,0,0.060000000000000005,0,0.09000000000000001,0,0,0,0.17,0.04,1.4800000000000002,0.6600000000000001,1.2600000000000002,0,0.33999999999999997,0.13,0.01,1.3400000000000007,0.27,0.6300000000000001,0.5000000000000001,0.7100000000000001,1.6900000000000004,0.31000000000000005,1.2700000000000007,0.07,0.16999999999999998,2.3699999999999983,5.409999999999999,1.19,3.51,5.029999999999999,3.339999999999996,5.079999999999993,0.7999999999999999,0,0.81,1.9100000000000006,0,1.4400000000000004,3.2799999999999954,2.769999999999999,0.65,0.8700000000000001,0.9700000000000002,170.39,170.45,NA,NA,NA,NA,NA,NA,NA
2006-10-12T08:00:00Z,170.37,2006-10-12T08:00:00Z,0,0,0,0,0.6700000000000003,0.02,0,0,0,0,0.13,0.060000000000000005,0,0,0.09000000000000001,0,0,0.12,0.09,1.4400000000000002,0.40000000000000013,1.5600000000000003,0,0.33999999999999997,0.13,0.01,1.3400000000000007,0.27,0.6300000000000001,0.5000000000000001,0.4800000000000001,1.1000000000000003,1.1300000000000003,1.2100000000000006,0.12999999999999998,0.12000000000000001,1.6900000000000008,6.029999999999997,1.12,3.2399999999999984,5.449999999999997,2.54,5.259999999999993,1.4500000000000004,0,0.81,1.9100000000000006,0,1.4400000000000004,3.0199999999999965,3.029999999999997,0.4,0.9600000000000002,1.1200000000000006,170.38,170.39,170.45,NA,NA,NA,NA,NA,NA
2006-10-13T08:00:00Z,170.34,2006-10-13T08:00:00Z,0,0,0,0,0.6700000000000003,0.02,0,0,0,0,0.13,0.060000000000000005,0,0,0.09000000000000001,0,0,0.10999999999999999,0.08,0.6600000000000001,1.08,1.6800000000000004,0,0.33999999999999997,0.13,0,0.9800000000000004,0.6400000000000001,0.6200000000000001,0.47000000000000014,0.3700000000000001,0.8800000000000001,1.4500000000000006,0.8600000000000003,0.53,0.11,1.1400000000000001,6.169999999999994,1.2700000000000002,2.689999999999998,5.389999999999996,2.8899999999999997,5.119999999999995,2.1199999999999997,0,0.17000000000000004,2.4699999999999998,0.08,1.3800000000000003,2.719999999999996,3.189999999999996,0.6000000000000001,0.8900000000000001,0.9000000000000004,170.37,170.38,170.39,170.45,NA,NA,NA,NA,NA
2006-10-14T08:00:00Z,170.33,2006-10-14T08:00:00Z,0,0,0.09999999999999999,0,0.6700000000000003,0,0.02,0,0,0,0.13,0.060000000000000005,0,0,0.09000000000000001,0,0,0,0.18,0.5900000000000001,1.0700000000000003,1.7600000000000005,0.01,0.33999999999999997,0.13,0,0.7200000000000002,0.9000000000000004,0.24,0.5700000000000001,0.37000000000000005,0.9400000000000002,1.6700000000000008,0.8600000000000003,0.53,0.11,0.8100000000000002,6.109999999999991,0.9500000000000004,2.8599999999999994,5.709999999999993,2.31,4.319999999999996,3.7199999999999984,0,0.01,1.7800000000000005,0.93,0.7700000000000002,2.18,4.049999999999994,0.8900000000000001,0.7100000000000002,0.6600000000000001,170.34,170.37,170.38,170.39,170.45,NA,NA,NA,NA
2006-10-15T08:00:00Z,170.42,2006-10-15T08:00:00Z,0.01,0.01,0.09999999999999999,0,0.6400000000000002,0.03,0.02,0,0,0,0.13,0.060000000000000005,0,0,0.09000000000000001,0,0,0,0.18,0.48000000000000004,1.03,1.9100000000000006,0.01,0.25,0.09999999999999999,0.12,0.3,1.0600000000000005,0.33,0.7400000000000002,0.37000000000000005,0.81,1.800000000000001,0.8600000000000003,0.53,0.11,0.08,6.029999999999988,1.7300000000000004,2.8299999999999987,5.329999999999996,2.2699999999999996,4.559999999999994,3.9599999999999973,0,0,1.7700000000000005,0.9500000000000001,0.4600000000000001,1.5600000000000007,4.859999999999992,1.0100000000000002,0.31,0.8700000000000001,170.33,170.34,170.37,170.38,170.39,170.45,NA,NA,NA
2006-10-16T08:00:00Z,170.44,2006-10-16T08:00:00Z,0.05,0.05,0.15,0,0.48000000000000015,0.19,0.02,0,0,0,0.13,0,0.060000000000000005,0,0.09000000000000001,0,0,0,0.18,0.03,1.4800000000000002,1.7700000000000005,0.15,0,0.33999999999999997,0.13,0.11,1.2500000000000007,0.32,0.6200000000000001,0.5000000000000001,0.81,1.6800000000000004,0.81,0.7000000000000002,0.09,0.08,3.819999999999994,3.9600000000000017,2.7599999999999993,5.269999999999995,2.269999999999999,3.5799999999999956,5.059999999999996,0.01,0,1.7700000000000005,0.9500000000000001,0,1.6700000000000006,4.749999999999994,1.2600000000000002,0.48000000000000004,0.8900000000000001,170.42,170.33,170.34,170.37,170.38,170.39,170.45,NA,NA
2006-10-17T08:00:00Z,170.43,2006-10-17T08:00:00Z,0,0,0.15,0,0.24,0.4300000000000001,0.02,0,0,0,0.13,0,0.060000000000000005,0,0.09000000000000001,0,0,0,0.17,0.04,1.4800000000000002,1.2200000000000004,0.7000000000000001,0,0.33999999999999997,0.13,0.060000000000000005,1.2900000000000007,0.27,0.6800000000000002,0.5000000000000001,0.81,1.5800000000000003,0.6500000000000002,0.8900000000000003,0.07,0.16999999999999998,2.849999999999998,4.9300000000000015,1.27,4.9899999999999975,3.7699999999999996,3.3099999999999956,5.179999999999994,0.43,0,1.5300000000000007,1.1900000000000002,0,1.4900000000000004,3.249999999999996,2.9399999999999995,0.47000000000000003,0.8600000000000001,170.44,170.42,170.33,170.34,170.37,170.38,170.39,NA,NA
2006-10-18T08:00:00Z,170.43,2006-10-18T08:00:00Z,0,0,0.15,0,0.2,0.4700000000000001,0.02,0,0,0,0.13,0,0.060000000000000005,0,0.09000000000000001,0,0,0,0.17,0.04,1.4800000000000002,0.6600000000000001,1.2600000000000002,0,0.33999999999999997,0.13,0.01,1.3400000000000007,0.27,0.6300000000000001,0.5000000000000001,0.7100000000000001,1.6900000000000004,0.31000000000000005,1.2700000000000007,0.07,0.16999999999999998,2.3699999999999983,5.409999999999999,1.19,3.51,5.029999999999999,3.339999999999996,5.079999999999993,0.7999999999999999,0,0.81,1.9100000000000006,0,1.4400000000000004,3.2799999999999954,2.769999999999999,0.65,0.8700000000000001,170.43,170.44,170.42,170.33,170.34,170.37,170.38,NA,NA
