dt,level,date.time,precip,pr,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,e.01,e.02,e.03,e.04,e.05,e.06,e.07,e.14,e.30
2006-02-09T08:00:00Z,156.02,2006-02-09T08:00:00Z,0,0,6.029999999999997,1.12,3.2399999999999984,5.449999999999997,2.54,5.259999999999993,1.4500000000000004,0,0.81,1.9100000000000006,0,1.4400000000000004,3.0199999999999965,3.029999999999997,0.4,0.9600000000000002,1.1200000000000006,1.7800000000000005,0.01,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.6900000000000001,0.19,0.54,0.16000000000000003,1.0800000000000003,1.6900000000000006,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.5200000000000005,1.3600000000000005,1.2500000000000004,4.269999999999994,1.0700000000000003,0.36000000000000004,0,0.6200000000000003,0,0.13,0.7000000000000004,156.43,157.37,157.28,156.81,156.62,157.76,156.82,NA,NA
2006-02-14T08:00:00Z,155.58,2006-02-14T08:00:00Z,0,0,2.839999999999998,4.9300000000000015,1.27,4.9899999999999975,3.7699999999999996,3.3099999999999956,5.179999999999994,0.43,0,1.5300000000000007,1.1900000000000002,0,1.4900000000000004,3.249999999999996,2.9399999999999995,0.47000000000000003,0.8600000000000001,0.9700000000000002,1.7800000000000005,0,0,0.46,0.05,0.15000000000000002,0.04,0,0,0,0,0,0.9300000000000002,0,0.3900000000000001,0.64,0.19,0.7000000000000001,0,2.0399999999999996,0.9200000000000002,0.9500000000000004,0.5700000000000003,0.45000000000000007,1.7700000000000007,1.3200000000000003,1.5300000000000007,3.839999999999997,1.3600000000000005,0.01,0.31,0.31000000000000005,0,0.13,156.02,156.43,157.37,157.28,156.81,156.62,157.76,NA,NA
2006-02-17T08:00:00Z,155.29,2006-02-17T08:00:00Z,0,0,1.1400000000000001,6.169999999999994,1.2700000000000002,2.689999999999998,5.389999999999996,2.8899999999999997,5.119999999999995,2.1199999999999997,0,0.17000000000000004,2.4699999999999998,0.08,1.3800000000000003,2.719999999999996,3.189999999999996,0.6000000000000001,0.8900000000000001,0.9000000000000004,0.9300000000000002,1.15,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.26,0.6200000000000001,0.54,0.16000000000000003,0.32000000000000006,2.4499999999999997,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.4100000000000004,1.1200000000000003,1.2200000000000006,4.369999999999995,1.3200000000000005,0.38000000000000006,0.01,0.6200000000000003,0,0.13,155.58,156.02,156.43,157.37,157.28,156.81,156.62,NA,NA
2006-02-23T08:00:00Z,155,2006-02-23T08:00:00Z,0.01,0.01,0.12000000000000001,1.6900000000000008,6.029999999999997,1.12,3.2399999999999984,5.449999999999997,2.54,5.259999999999993,1.4500000000000004,0,0.81,1.9100000000000006,0,1.4400000000000004,3.0199999999999965,3.029999999999997,0.4,0.9600000000000002,1.1200000000000006,1.7800000000000005,0.01,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.6900000000000001,0.19,0.54,0.16000000000000003,1.0800000000000003,1.6900000000000006,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.5200000000000005,1.3600000000000005,1.2500000000000004,4.269999999999994,1.0700000000000003,0.36000000000000004,0,0.6200000000000003,0,155.29,155.58,156.02,156.43,157.37,157.28,156.81,NA,NA
2006-03-03T08:00:00Z,155.22,2006-03-03T08:00:00Z,0,0,0.53,0.11,1.1400000000000001,6.169999999999994,1.2700000000000002,2.689999999999998,5.389999999999996,2.8899999999999997,5.119999999999995,2.1199999999999997,0,0.17000000000000004,2.4699999999999998,0.08,1.3800000000000003,2.719999999999996,3.189999999999996,0.6000000000000001,0.8900000000000001,0.9000000000000004,0.9300000000000002,1.15,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.26,0.6200000000000001,0.54,0.16000000000000003,0.32000000000000006,2.4499999999999997,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.4100000000000004,1.1200000000000003,1.2200000000000006,4.369999999999995,1.3200000000000005,0.38000000000000006,0.01,0.6200000000000003,155,155.29,155.58,156.02,156.43,157.37,157.28,153.31,NA
2006-03-10T08:00:00Z,155.73,2006-03-10T08:00:00Z,0,0,0.8600000000000003,0.53,0.11,1.1400000000000001,6.169999999999994,1.2700000000000002,2.689999999999998,5.389999999999996,2.8899999999999997,5.119999999999995,2.1199999999999997,0,0.17000000000000004,2.4699999999999998,0.08,1.3800000000000003,2.719999999999996,3.189999999999996,0.6000000000000001,0.8900000000000001,0.9000000000000004,0.9300000000000002,1.15,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.26,0.6200000000000001,0.54,0.16000000000000003,0.32000000000000006,2.4499999999999997,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.4100000000000004,1.1200000000000003,1.2200000000000006,4.369999999999995,1.3200000000000005,0.38000000000000006,0.01,155.22,155,155.29,155.58,156.02,156.43,157.37,156.36,NA
2006-03-17T08:00:00Z,155.97,2006-03-17T08:00:00Z,0,0,1.4500000000000006,0.8600000000000003,0.53,0.11,1.1400000000000001,6.169999999999994,1.2700000000000002,2.689999999999998,5.389999999999996,2.8899999999999997,5.119999999999995,2.1199999999999997,0,0.17000000000000004,2.4699999999999998,0.08,1.3800000000000003,2.719999999999996,3.189999999999996,0.6000000000000001,0.8900000000000001,0.9000000000000004,0.9300000000000002,1.15,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.26,0.6200000000000001,0.54,0.16000000000000003,0.32000000000000006,2.4499999999999997,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.4100000000000004,1.1200000000000003,1.2200000000000006,4.369999999999995,1.3200000000000005,0.38000000000000006,155.73,155.22,155,155.29,155.58,156.02,156.43,156.46,NA
2006-03-31T08:00:00Z,154.11,2006-03-31T08:00:00Z,0,0,0.3700000000000001,0.8800000000000001,1.4500000000000006,0.8600000000000003,0.53,0.11,1.1400000000000001,6.169999999999994,1.2700000000000002,2.689999999999998,5.389999999999996,2.8899999999999997,5.119999999999995,2.1199999999999997,0,0.17000000000000004,2.4699999999999998,0.08,1.3800000000000003,2.719999999999996,3.189999999999996,0.6000000000000001,0.8900000000000001,0.9000000000000004,0.9300000000000002,1.15,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.26,0.6200000000000001,0.54,0.16000000000000003,0.32000000000000006,2.4499999999999997,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.4100000000000004,1.1200000000000003,1.2200000000000006,4.369999999999995,155.97,155.73,155.22,155,155.29,155.58,156.02,156.82,NA
2006-04-13T07:00:00Z,154.74,2006-04-13T07:00:00Z,0,0,0.6300000000000001,0.5000000000000001,0.51,1.0700000000000003,1.1300000000000003,1.2200000000000006,0.11999999999999998,0.12000000000000001,1.8800000000000008,5.839999999999996,1.12,3.2399999999999984,5.449999999999997,2.54,5.269999999999993,1.4400000000000004,0,0.81,1.9100000000000006,0,1.4400000000000004,3.0299999999999963,3.0199999999999974,0.4,1.0000000000000002,1.0800000000000005,1.7800000000000005,0.01,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.6900000000000001,0.19,0.54,0.16000000000000003,1.0800000000000003,1.6900000000000006,0.9400000000000004,0.7700000000000005,0.45000000000000007,1.5200000000000005,1.3600000000000005,154.11,155.97,155.73,155.22,155,155.29,155.58,157.76,NA
2006-04-28T07:00:00Z,154.72,2006-04-28T07:00:00Z,0,0,0.9800000000000004,0.6300000000000001,0.6200000000000001,0.4900000000000001,0.3500000000000001,0.8800000000000001,1.4500000000000006,0.8600000000000003,0.53,0.11,1.1500000000000001,6.159999999999994,1.3400000000000003,2.6399999999999983,5.3699999999999966,2.9699999999999998,5.049999999999995,2.11,0,0.25,2.3899999999999997,0.08,1.3800000000000003,2.729999999999996,3.229999999999996,0.55,0.8900000000000001,0.9500000000000004,0.8800000000000001,1.15,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.30000000000000004,0.5800000000000001,0.54,0.16000000000000003,0.32000000000000006,2.4499999999999997,0.9400000000000004,0.7700000000000005,0.45000000000000007,154.74,154.11,155.97,155.73,155.22,155,155.29,156.62,NA
2006-05-12T07:00:00Z,154.44,2006-05-12T07:00:00Z,0,0,0.13,0,0.9900000000000004,0.6300000000000001,0.6200000000000001,0.4900000000000001,0.3500000000000001,0.8800000000000001,1.4500000000000006,0.8600000000000003,0.53,0.11,1.1500000000000001,6.159999999999994,1.3400000000000003,2.6399999999999983,5.3699999999999966,2.9699999999999998,5.049999999999995,2.11,0,0.25,2.3899999999999997,0.08,1.3800000000000003,2.729999999999996,3.229999999999996,0.55,0.8900000000000001,0.9500000000000004,0.8800000000000001,1.15,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.30000000000000004,0.5800000000000001,0.54,0.16000000000000003,0.32000000000000006,2.4499999999999997,0.9400000000000004,154.72,154.74,154.11,155.97,155.73,155.22,155,156.81,NA
2006-05-25T07:00:00Z,154.43,2006-05-25T07:00:00Z,0,0,0,0.33999999999999997,0.13,0.01,1.3400000000000007,0.27,0.6300000000000001,0.5000000000000001,0.51,1.0700000000000003,1.1300000000000003,1.2200000000000006,0.11999999999999998,0.12000000000000001,1.8800000000000008,5.839999999999996,1.12,3.2399999999999984,5.449999999999997,2.54,5.269999999999993,1.4400000000000004,0,0.81,1.9100000000000006,0,1.4400000000000004,3.0299999999999963,3.0199999999999974,0.4,1.0000000000000002,1.0800000000000005,1.7800000000000005,0.01,0,0.46,0.05,0.15000000000000002,0,0.04,0,0,0,0,0.5700000000000002,0.36,0.3400000000000001,0.6900000000000001,0.19,0.54,0.16000000000000003,1.0800000000000003,154.44,154.72,154.74,154.11,155.97,155.73,155.22,157.28,NA
