dt,level,date.time,precip,pr,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,e.w,e.m
2008-08-11T07:00:00Z,178.3,2008-08-11T07:00:00Z,0,0,0.24000000000000002,0,0,0.01,0.29000000000000004,0,0.02,0.25000000000000006,1.2600000000000005,0,0.33000000000000007,0.15,0.09,0.4200000000000001,0.47000000000000014,0.8400000000000002,0.4600000000000001,0.40000000000000013,1.0400000000000003,1.3700000000000003,2.14,0.27,0.56,0.09999999999999999,0.13999999999999999,3.2199999999999953,2.349999999999998,0.22000000000000003,0.3900000000000001,2.829999999999998,1.9000000000000012,1.9600000000000013,3.399999999999998,0.7300000000000002,3.8699999999999943,3.4,0.04,2.61,0.8200000000000002,0.03,0,3.1799999999999975,0.19999999999999998,1.9000000000000006,1.27,0.33000000000000007,0.24999999999999997,0.77,0.02,0.40000000000000013,0.4100000000000001,0.10999999999999999,178.7,179.8
2008-08-12T07:00:00Z,178.3,2008-08-12T07:00:00Z,0,0,0.24000000000000002,0,0,0.01,0.29000000000000004,0,0.02,0.03,1.3600000000000008,0.12,0.32000000000000006,0.16,0.09,0.17000000000000004,0.6900000000000002,0.7600000000000001,0.25000000000000006,0.7100000000000002,1.0500000000000003,1.28,2.0300000000000007,0.26999999999999996,0.7300000000000002,0.12999999999999998,0.09999999999999999,3.2299999999999955,2.189999999999999,0.4100000000000001,0.09,3.0499999999999976,1.9800000000000013,1.8900000000000012,3.2499999999999982,0.9300000000000004,0.4400000000000002,6.549999999999999,0.3,1.9100000000000008,1.5600000000000003,0.01,0.02,3.009999999999997,0.37000000000000005,1.7000000000000004,1.4700000000000002,0.24000000000000002,0.32,0.37000000000000005,0.43999999999999995,0.21000000000000008,0.6000000000000001,0.10999999999999999,178.6,179.8
2008-08-13T07:00:00Z,178.2,2008-08-13T07:00:00Z,0,0,0.24000000000000002,0,0,0.01,0.29000000000000004,0,0,0.04,0.8900000000000003,0.6,0.09999999999999999,0.23000000000000004,0.24000000000000005,0.11999999999999998,0.56,0.9100000000000001,0.2,0.7900000000000003,0.7500000000000003,1.56,1.9400000000000008,0.38,0.7300000000000002,0.11,0.08,2.6799999999999957,2.2600000000000007,0.9300000000000004,0.09,2.4599999999999986,2.5699999999999994,1.5200000000000007,2.929999999999999,1.610000000000001,0.21999999999999997,6.779999999999996,0.3,1.8300000000000003,1.6300000000000006,0.02,0.02,2.839999999999997,0.5400000000000001,0.6100000000000001,2.5299999999999994,0.25,0.33,0.04,0.78,0.05,0.7600000000000001,0.07,178.6,179.7
2008-08-14T07:00:00Z,178.2,2008-08-14T07:00:00Z,0,0,0.08,0.16,0,0.01,0.29000000000000004,0,0,0.02,0.9100000000000004,0.6,0.060000000000000005,0.2700000000000001,0.24000000000000005,0.11999999999999998,0.45000000000000007,1.0200000000000002,0.16000000000000003,0.8300000000000003,0.32,1.9500000000000004,1.9700000000000009,0.39,0.6900000000000003,0.15000000000000002,0.08,1.9900000000000013,2.6100000000000003,1.2700000000000007,0.09,2.0500000000000003,2.619999999999999,1.840000000000001,1.770000000000001,2.8099999999999996,0.21999999999999997,6.429999999999995,0.6500000000000001,1.7000000000000004,1.7200000000000006,0.060000000000000005,0.02,2.499999999999998,0.7200000000000002,0.6200000000000002,2.669999999999998,0.25,0.34,0.03,0.78,0.05,0.7700000000000001,0.04,178.5,179.7
2008-08-15T07:00:00Z,178.1,2008-08-15T07:00:00Z,0,0,0.12999999999999998,0.16,0,0.01,0.28,0.01,0,0.02,0.6600000000000001,0.8500000000000001,0.060000000000000005,0.2700000000000001,0.23000000000000004,0.12999999999999998,0.45000000000000007,1.0200000000000002,0.15000000000000002,0.8400000000000003,0.27,1.770000000000001,1.0100000000000002,1.5800000000000003,0.6900000000000003,0.13,0.09999999999999999,1.3800000000000006,2.549999999999998,1.9400000000000013,0.08,0.9300000000000003,3.3799999999999986,1.7800000000000011,2.1999999999999997,2.76,0.18000000000000005,6.289999999999994,0.8800000000000003,0.8900000000000001,2.5300000000000002,0.060000000000000005,0.02,2.06,1.1600000000000004,0.4800000000000001,2.6599999999999984,0.32,0.42000000000000004,0.03,0.78,0.05,0.7500000000000001,0.060000000000000005,178.5,179.6
2008-08-16T07:00:00Z,178.1,2008-08-16T07:00:00Z,0,0,0.05,0.24000000000000002,0,0.01,0.18000000000000005,0.11,0,0.02,0.25000000000000006,1.2600000000000005,0.05,0.2800000000000001,0.23000000000000004,0.11999999999999998,0.4600000000000001,0.9400000000000002,0.23000000000000007,0.6800000000000003,0.2,1.7100000000000006,0.8600000000000004,1.9600000000000006,0.42000000000000015,0.42999999999999994,0.09999999999999999,0.41000000000000014,3.1299999999999977,2.359999999999999,0.08,0.7300000000000002,3.1699999999999977,1.690000000000001,2.6999999999999975,2.6799999999999997,0.23000000000000007,6.309999999999993,0.8900000000000003,0.7000000000000002,2.34,0.44000000000000006,0.02,0.7700000000000002,2.410000000000001,0.5100000000000001,2.669999999999998,0.29000000000000004,0.45000000000000007,0.03,0.77,0.060000000000000005,0.7400000000000001,0.060000000000000005,178.4,179.5
2008-08-17T07:00:00Z,178,2008-08-17T07:00:00Z,0,0,0.17,0.24000000000000002,0,0.01,0.05,0.24,0,0.02,0.25000000000000006,1.2600000000000005,0.05,0.2800000000000001,0.19000000000000006,0.05,0.5700000000000002,0.48,0.6900000000000002,0.5800000000000001,0.27,1.7400000000000007,0.7000000000000003,2.1100000000000008,0.27,0.59,0.08,0.30000000000000004,3.069999999999997,2.3399999999999985,0.21000000000000002,0.3900000000000001,2.9699999999999975,2.0900000000000007,2.4999999999999982,2.5599999999999987,0.7700000000000002,5.729999999999993,1.4700000000000006,0.060000000000000005,2.779999999999999,0.64,0.02,0.07,3.109999999999998,0.42000000000000015,2.6799999999999966,0.27,0.55,0.03,0.77,0.02,0.5500000000000002,0.28,178.4,179.5
2008-08-18T07:00:00Z,178,2008-08-18T07:00:00Z,0,0,0.19000000000000003,0.24000000000000002,0,0,0.01,0.29000000000000004,0,0.02,0.25000000000000006,1.2600000000000005,0,0.33000000000000007,0.15,0.09,0.4200000000000001,0.47000000000000014,0.8400000000000002,0.4600000000000001,0.40000000000000013,1.0400000000000003,1.3700000000000003,2.14,0.27,0.56,0.09999999999999999,0.13999999999999999,3.2199999999999953,2.349999999999998,0.22000000000000003,0.3900000000000001,2.829999999999998,1.9000000000000012,1.9600000000000013,3.399999999999998,0.7300000000000002,3.8699999999999943,3.4,0.04,2.61,0.8200000000000002,0.03,0,3.1799999999999975,0.19999999999999998,1.9000000000000006,1.27,0.33000000000000007,0.24999999999999997,0.77,0.02,0.40000000000000013,0.4100000000000001,178.3,179.4
2008-08-19T07:00:00Z,178,2008-08-19T07:00:00Z,0,0,0.21000000000000005,0.24000000000000002,0,0,0.01,0.29000000000000004,0,0.02,0.03,1.3600000000000008,0.12,0.32000000000000006,0.16,0.09,0.17000000000000004,0.6900000000000002,0.7600000000000001,0.25000000000000006,0.7100000000000002,1.0500000000000003,1.28,2.0300000000000007,0.26999999999999996,0.7300000000000002,0.12999999999999998,0.09999999999999999,3.2299999999999955,2.189999999999999,0.4100000000000001,0.09,3.0499999999999976,1.9800000000000013,1.8900000000000012,3.2499999999999982,0.9300000000000004,0.4400000000000002,6.549999999999999,0.3,1.9100000000000008,1.5600000000000003,0.01,0.02,3.009999999999997,0.37000000000000005,1.7000000000000004,1.4700000000000002,0.24000000000000002,0.32,0.37000000000000005,0.43999999999999995,0.21000000000000008,0.6000000000000001,178.3,179.4
2008-08-20T07:00:00Z,177.9,2008-08-20T07:00:00Z,0.01,0.01,0.3500000000000001,0.24000000000000002,0,0,0.01,0.29000000000000004,0,0,0.04,0.8900000000000003,0.6,0.09999999999999999,0.23000000000000004,0.24000000000000005,0.11999999999999998,0.56,0.9100000000000001,0.2,0.7900000000000003,0.7500000000000003,1.56,1.9400000000000008,0.38,0.7300000000000002,0.11,0.08,2.6799999999999957,2.2600000000000007,0.9300000000000004,0.09,2.4599999999999986,2.5699999999999994,1.5200000000000007,2.929999999999999,1.610000000000001,0.21999999999999997,6.779999999999996,0.3,1.8300000000000003,1.6300000000000006,0.02,0.02,2.839999999999997,0.5400000000000001,0.6100000000000001,2.5299999999999994,0.25,0.33,0.04,0.78,0.05,0.7600000000000001,178.2,179.3
